"","Date","Quadrat","Meter.point","Sampler","Recorder","Bedrock","Boulder","Cobble","Sand.Gravel.Pebble","Water","SiteHeightYear","SUBSTRATE.ROCK","SUBSTRATE.SAND","WATER","Pebble","SAND.SCOUR","SUBSTRATE.Clam.shell","Site","Zone","Year","UID","Shore_height_cm"
"424","2015-06-16",4,7,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","2","5",NA,NA,NA,"Fifth Beach","HIGH",2015,"Fifth Beach HIGH 2015 4",248
"425","2015-06-16",5,8,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH",2015,"Fifth Beach HIGH 2015 5",326
"426","2015-06-16",6,14,"LML","SS",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH",2015,"Fifth Beach HIGH 2015 6",278
"427","2015-06-16",7,17,"PTM","PTM",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH",2015,"Fifth Beach HIGH 2015 7",338
"428","2015-06-16",8,18,"LML","SS",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH",2015,"Fifth Beach HIGH 2015 8",313
"429","2015-06-16",9,26,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH",2015,"Fifth Beach HIGH 2015 9",335
"430","2015-06-16",10,27,"PTM","PTM",NA,NA,NA,NA,NA,"Fifth Beach HIGH 2015","100","0","0",NA,NA,NA,"Fifth Beach","HIGH",2015,"Fifth Beach HIGH 2015 10",349
"431","2015-06-16",1,1,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100","18","0.5",NA,NA,NA,"Fifth Beach","MID",2015,"Fifth Beach MID 2015 1",252
"432","2015-06-16",2,2,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100","25","1",NA,NA,NA,"Fifth Beach","MID",2015,"Fifth Beach MID 2015 2",236
"433","2015-06-16",3,11,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100","0","0",NA,NA,NA,"Fifth Beach","MID",2015,"Fifth Beach MID 2015 3",221
"434","2015-06-16",4,13,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100","3","3",NA,NA,NA,"Fifth Beach","MID",2015,"Fifth Beach MID 2015 4",234
"435","2015-06-16",5,18,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100","1","0.5",NA,NA,NA,"Fifth Beach","MID",2015,"Fifth Beach MID 2015 5",225
"436","2015-06-16",6,19,"PTM","PTM",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100","9","34",NA,NA,NA,"Fifth Beach","MID",2015,"Fifth Beach MID 2015 6",231
"437","2015-06-16",7,21,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100",NA,"79",NA,NA,NA,"Fifth Beach","MID",2015,"Fifth Beach MID 2015 7",226
"438","2015-06-16",8,22,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100","0.5","0",NA,NA,NA,"Fifth Beach","MID",2015,"Fifth Beach MID 2015 8",232
"439","2015-06-16",9,23,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100","0.5","0",NA,NA,NA,"Fifth Beach","MID",2015,"Fifth Beach MID 2015 9",242
"440","2015-06-16",10,26,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach MID 2015","100","0","0",NA,NA,NA,"Fifth Beach","MID",2015,"Fifth Beach MID 2015 10",259
"441","2015-06-16",1,2,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach LOW 2015","100","50","0",NA,NA,NA,"Fifth Beach","LOW",2015,"Fifth Beach LOW 2015 1",152
"442","2015-06-16",2,3,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach LOW 2015","100","67","0",NA,NA,NA,"Fifth Beach","LOW",2015,"Fifth Beach LOW 2015 2",137
"443","2015-06-16",3,4,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach LOW 2015","100","72","0",NA,NA,NA,"Fifth Beach","LOW",2015,"Fifth Beach LOW 2015 3",134
"444","2015-06-16",4,7,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach LOW 2015","100","26","0",NA,NA,NA,"Fifth Beach","LOW",2015,"Fifth Beach LOW 2015 4",166
"445","2015-06-16",5,8,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach LOW 2015","100","8","2",NA,NA,NA,"Fifth Beach","LOW",2015,"Fifth Beach LOW 2015 5",115
"446","2015-06-16",6,11,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach LOW 2015","100","0","0",NA,NA,NA,"Fifth Beach","LOW",2015,"Fifth Beach LOW 2015 6",151
"447","2015-06-16",7,14,"SS","LML",NA,NA,NA,NA,NA,"Fifth Beach LOW 2015","100","0","0.5",NA,NA,NA,"Fifth Beach","LOW",2015,"Fifth Beach LOW 2015 7",147
"448","2015-06-16",8,15,"PTM","PTM",NA,NA,NA,NA,NA,"Fifth Beach LOW 2015","100","0","0",NA,NA,NA,"Fifth Beach","LOW",2015,"Fifth Beach LOW 2015 8",136
"449","2015-06-16",9,21,"SCL","SCL",NA,NA,NA,NA,NA,"Fifth Beach LOW 2015","100","0.5","0",NA,NA,NA,"Fifth Beach","LOW",2015,"Fifth Beach LOW 2015 9",228
"450","2015-06-16",10,23,"PTM","PTM",NA,NA,NA,NA,NA,"Fifth Beach LOW 2015","100","0","4",NA,NA,NA,"Fifth Beach","LOW",2015,"Fifth Beach LOW 2015 10",202
"451","2015-06-16",1,2,"SCL","SCL",NA,14,0.5,NA,NA,"Meay Channel HIGH 2015","17","83","83",3,NA,NA,"Meay Channel","HIGH",2015,"Meay Channel HIGH 2015 1",NA
"452","2015-06-16",2,8,"PTM","PTM",NA,NA,NA,NA,NA,"Meay Channel HIGH 2015","71","29","20",NA,NA,NA,"Meay Channel","HIGH",2015,"Meay Channel HIGH 2015 2",NA
"453","2015-06-16",3,9,"SS","LML",NA,NA,NA,NA,NA,"Meay Channel HIGH 2015","95","11","0",NA,NA,NA,"Meay Channel","HIGH",2015,"Meay Channel HIGH 2015 3",NA
"454","2015-06-16",4,10,"LML","SS",NA,NA,NA,NA,NA,"Meay Channel HIGH 2015","12","92",NA,NA,NA,NA,"Meay Channel","HIGH",2015,"Meay Channel HIGH 2015 4",NA
"455","2015-06-16",5,15,"SCL","SCL",NA,NA,5,NA,NA,"Meay Channel HIGH 2015","9","91","78",4,NA,NA,"Meay Channel","HIGH",2015,"Meay Channel HIGH 2015 5",NA
"456","2015-06-16",6,18,"SCL","SCL",NA,31,NA,NA,NA,"Meay Channel HIGH 2015","34","66","52",3,NA,NA,"Meay Channel","HIGH",2015,"Meay Channel HIGH 2015 6",NA
"457","2015-06-16",7,23,"SCL","SCL",NA,2,3,NA,NA,"Meay Channel HIGH 2015","12","88","62",7,NA,NA,"Meay Channel","HIGH",2015,"Meay Channel HIGH 2015 7",NA
"458","2015-06-16",8,24,"SCL","SCL",NA,NA,NA,NA,NA,"Meay Channel HIGH 2015","6","94","52",6,NA,NA,"Meay Channel","HIGH",2015,"Meay Channel HIGH 2015 8",NA
"459","2015-06-16",9,25,"SS","LML",NA,NA,NA,NA,NA,"Meay Channel HIGH 2015","68","32","13",NA,NA,NA,"Meay Channel","HIGH",2015,"Meay Channel HIGH 2015 9",NA
"460","2015-06-16",10,30,"PTM","PTM",NA,NA,NA,NA,NA,"Meay Channel HIGH 2015","1","99","20",NA,NA,NA,"Meay Channel","HIGH",2015,"Meay Channel HIGH 2015 10",NA
"461","2015-06-16",1,4,"SCL","SCL",NA,NA,38,NA,NA,"Meay Channel MID 2015","42","58","37",4,NA,NA,"Meay Channel","MID",2015,"Meay Channel MID 2015 1",NA
"462","2015-06-16",2,6,"PTM","PTM",19,NA,12,NA,NA,"Meay Channel MID 2015","31","98","30",NA,NA,NA,"Meay Channel","MID",2015,"Meay Channel MID 2015 2",NA
"463","2015-06-16",3,7,"SCL","SCL",NA,NA,48,NA,NA,"Meay Channel MID 2015","57","43","24",9,NA,NA,"Meay Channel","MID",2015,"Meay Channel MID 2015 3",NA
"464","2015-06-16",4,10,"SS","LL",NA,NA,100,NA,NA,"Meay Channel MID 2015","100","79",NA,NA,NA,NA,"Meay Channel","MID",2015,"Meay Channel MID 2015 4",NA
"465","2015-06-16",5,12,"LL","SS",17,NA,15,NA,NA,"Meay Channel MID 2015","32","68","74",NA,NA,NA,"Meay Channel","MID",2015,"Meay Channel MID 2015 5",NA
"466","2015-06-16",6,14,"PTM","PTM",NA,NA,90,NA,NA,"Meay Channel MID 2015","90","85","38",NA,NA,NA,"Meay Channel","MID",2015,"Meay Channel MID 2015 6",NA
"467","2015-06-16",7,28,"SCL","SCL",NA,NA,23,NA,NA,"Meay Channel MID 2015","37","63","80",14,NA,NA,"Meay Channel","MID",2015,"Meay Channel MID 2015 7",NA
"468","2015-06-16",8,29,"SCL","SCL",NA,9,6,NA,NA,"Meay Channel MID 2015",">15",NA,NA,NA,NA,NA,"Meay Channel","MID",2015,"Meay Channel MID 2015 8",NA
"469","2015-06-16",9,31,"SS","LL",NA,NA,100,NA,NA,"Meay Channel MID 2015","100","80","25",NA,NA,NA,"Meay Channel","MID",2015,"Meay Channel MID 2015 9",NA
"470","2015-06-16",10,33,"SS","LL",27,NA,31,NA,NA,"Meay Channel MID 2015","58","48","52",NA,NA,NA,"Meay Channel","MID",2015,"Meay Channel MID 2015 10",NA
"471","2015-06-16",1,4,"LL","SS",NA,NA,43,NA,NA,"Meay Channel LOW 2015","43","57","5",NA,NA,NA,"Meay Channel","LOW",2015,"Meay Channel LOW 2015 1",NA
"472","2015-06-16",2,6,"SCL","SCL",NA,NA,53,NA,NA,"Meay Channel LOW 2015","65",">35","1",12,NA,NA,"Meay Channel","LOW",2015,"Meay Channel LOW 2015 2",NA
"473","2015-06-16",3,7,"SCL","SCL",NA,NA,70,NA,NA,"Meay Channel LOW 2015","72","28","1",2,NA,NA,"Meay Channel","LOW",2015,"Meay Channel LOW 2015 3",NA
"474","2015-06-16",4,15,"PTM","PTM",NA,NA,40,NA,NA,"Meay Channel LOW 2015","40","95","7",NA,NA,NA,"Meay Channel","LOW",2015,"Meay Channel LOW 2015 4",NA
"475","2015-06-16",5,18,"SS","LL",NA,NA,17,NA,NA,"Meay Channel LOW 2015","17","41","86",NA,NA,NA,"Meay Channel","LOW",2015,"Meay Channel LOW 2015 5",NA
"476","2015-06-16",6,23,"SCL","SCL",NA,NA,41,NA,NA,"Meay Channel LOW 2015","55","45","tide already in quadrat",14,NA,NA,"Meay Channel","LOW",2015,"Meay Channel LOW 2015 6",NA
"477","2015-06-16",7,26,"SS","LL",NA,56,6,NA,NA,"Meay Channel LOW 2015","62","38","44",NA,NA,NA,"Meay Channel","LOW",2015,"Meay Channel LOW 2015 7",NA
"478","2015-06-16",8,34,"PTM","PTM",NA,NA,47,NA,NA,"Meay Channel LOW 2015","47","96","4",NA,NA,NA,"Meay Channel","LOW",2015,"Meay Channel LOW 2015 8",NA
"479","2015-06-16",9,36,"SCL","SCL",NA,35,39,NA,NA,"Meay Channel LOW 2015","79","21","tide already in quadart",5,NA,NA,"Meay Channel","LOW",2015,"Meay Channel LOW 2015 9",NA
"480","2015-06-16",10,44,"LL","SS",NA,NA,100,NA,NA,"Meay Channel LOW 2015","100","50","6",NA,NA,NA,"Meay Channel","LOW",2015,"Meay Channel LOW 2015 10",NA
"481","2016-06-05",1,1,"SCL","SCL",100,NA,NA,NA,NA,"North Beach LOW 2016",NA,NA,"5",NA,NA,NA,"North Beach","LOW",2016,"North Beach LOW 2016 1",156
"482","2016-06-05",2,6,"SCL","SCL",100,NA,NA,NA,NA,"North Beach LOW 2016",NA,NA,"3",NA,NA,NA,"North Beach","LOW",2016,"North Beach LOW 2016 2",100
"483","2016-06-05",3,7,"SS","KGJ",100,NA,NA,NA,NA,"North Beach LOW 2016",NA,NA,"55",3,NA,NA,"North Beach","LOW",2016,"North Beach LOW 2016 3",96
"484","2016-06-05",4,9,"SS","KGJ",100,NA,NA,NA,NA,"North Beach LOW 2016",NA,NA,"1",NA,NA,NA,"North Beach","LOW",2016,"North Beach LOW 2016 4",114
"485","2016-06-05",5,10,"SCL","SCL",100,NA,NA,NA,NA,"North Beach LOW 2016",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2016,"North Beach LOW 2016 5",132
"486","2016-06-05",6,11,"SCL","SCL",100,NA,NA,NA,NA,"North Beach LOW 2016",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2016,"North Beach LOW 2016 6",150
"487","2016-06-05",7,12,"SS","KGJ",100,NA,NA,NA,NA,"North Beach LOW 2016",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2016,"North Beach LOW 2016 7",151
"488","2016-06-05",8,15,"SS","KGJ",100,NA,NA,NA,NA,"North Beach LOW 2016",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2016,"North Beach LOW 2016 8",109
"489","2016-06-05",9,17,"SS","KGJ",100,NA,NA,NA,NA,"North Beach LOW 2016",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2016,"North Beach LOW 2016 9",148
"490","2016-06-05",10,20,"SCL","SCL",100,NA,NA,NA,NA,"North Beach LOW 2016",NA,NA,"0.5",NA,NA,NA,"North Beach","LOW",2016,"North Beach LOW 2016 10",111
"491","2016-06-05",1,4,"SS","KGJ",100,NA,NA,NA,NA,"North Beach MID 2016",NA,NA,NA,NA,NA,NA,"North Beach","MID",2016,"North Beach MID 2016 1",207
"492","2016-06-05",2,6,"SS","KGJ",100,NA,NA,NA,NA,"North Beach MID 2016",NA,NA,NA,NA,NA,NA,"North Beach","MID",2016,"North Beach MID 2016 2",216
"493","2016-06-05",3,8,"SS","KGJ",100,NA,NA,NA,NA,"North Beach MID 2016",NA,NA,NA,NA,NA,NA,"North Beach","MID",2016,"North Beach MID 2016 3",207
"494","2016-06-05",4,9,"SS","KGJ",100,NA,NA,NA,NA,"North Beach MID 2016",NA,NA,NA,NA,NA,NA,"North Beach","MID",2016,"North Beach MID 2016 4",200
"495","2016-06-05",5,14,"SCL","SCL",100,NA,NA,NA,NA,"North Beach MID 2016",NA,NA,"0.5",NA,NA,NA,"North Beach","MID",2016,"North Beach MID 2016 5",281
"496","2016-06-05",6,16,"SCL","SCL",100,NA,NA,NA,NA,"North Beach MID 2016",NA,NA,"11",NA,NA,NA,"North Beach","MID",2016,"North Beach MID 2016 6",253
"497","2016-06-05",7,17,"SS","KGJ",100,NA,NA,NA,NA,"North Beach MID 2016",NA,NA,"9",NA,NA,NA,"North Beach","MID",2016,"North Beach MID 2016 7",260
"498","2016-06-05",8,18,"SS","KGJ",100,NA,NA,NA,NA,"North Beach MID 2016",NA,NA,NA,NA,NA,NA,"North Beach","MID",2016,"North Beach MID 2016 8",267
"499","2016-06-05",9,19,"SCL","SCL",100,NA,NA,NA,NA,"North Beach MID 2016",NA,NA,"15",NA,NA,NA,"North Beach","MID",2016,"North Beach MID 2016 9",279
"500","2016-06-05",10,20,"SS","KGJ",100,NA,NA,NA,NA,"North Beach MID 2016",NA,NA,NA,NA,NA,NA,"North Beach","MID",2016,"North Beach MID 2016 10",279
"501","2016-06-05",1,2,"SS","KGJ",100,NA,NA,NA,NA,"North Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2016,"North Beach HIGH 2016 1",362
"502","2016-06-05",2,3,"SS","KGJ",100,NA,NA,NA,NA,"North Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2016,"North Beach HIGH 2016 2",341
"503","2016-06-05",3,5,"SCL","SCL",100,NA,NA,NA,NA,"North Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2016,"North Beach HIGH 2016 3",319
"504","2016-06-05",4,6,"SCL","SCL",100,NA,NA,NA,NA,"North Beach HIGH 2016",NA,NA,"6",NA,NA,NA,"North Beach","HIGH",2016,"North Beach HIGH 2016 4",318
"505","2016-06-05",5,7,"SCL","SCL",100,NA,NA,NA,NA,"North Beach HIGH 2016",NA,NA,"0.5",NA,NA,NA,"North Beach","HIGH",2016,"North Beach HIGH 2016 5",334
"506","2016-06-05",6,9,"SS","KGJ",100,NA,NA,NA,NA,"North Beach HIGH 2016",NA,NA,"1",NA,NA,NA,"North Beach","HIGH",2016,"North Beach HIGH 2016 6",291
"507","2016-06-05",7,10,"SS","KGJ",100,NA,NA,NA,NA,"North Beach HIGH 2016",NA,NA,"1",NA,NA,NA,"North Beach","HIGH",2016,"North Beach HIGH 2016 7",344
"508","2016-06-05",8,11,"SS","KGJ",100,NA,NA,NA,NA,"North Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2016,"North Beach HIGH 2016 8",346
"509","2016-06-05",9,22,"SS","KGJ",100,NA,NA,NA,NA,"North Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2016,"North Beach HIGH 2016 9",224
"510","2016-06-05",10,23,"SS","KGJ",100,NA,NA,NA,NA,"North Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2016,"North Beach HIGH 2016 10",243
"511","2016-06-06",1,2,"SS","KGJ",NA,100,NA,NA,NA,"West Beach LOW 2016",NA,"15",NA,NA,NA,NA,"West Beach","LOW",2016,"West Beach LOW 2016 1",90
"512","2016-06-06",2,3,"SS","KGJ",NA,100,NA,NA,NA,"West Beach LOW 2016",NA,"24","4",NA,NA,NA,"West Beach","LOW",2016,"West Beach LOW 2016 2",88
"513","2016-06-06",3,4,"SS","KGJ",NA,100,NA,NA,NA,"West Beach LOW 2016",NA,NA,NA,NA,NA,NA,"West Beach","LOW",2016,"West Beach LOW 2016 3",95
"514","2016-06-06",4,6,"SCL","SCL",NA,65,30,NA,NA,"West Beach LOW 2016",NA,"1","10",5,NA,NA,"West Beach","LOW",2016,"West Beach LOW 2016 4",107
"515","2016-06-06",5,9,"SCL","SCL",NA,97,NA,NA,NA,"West Beach LOW 2016",NA,"0.5","2",3,NA,NA,"West Beach","LOW",2016,"West Beach LOW 2016 5",61
"516","2016-06-06",6,13,"PTM","AM",NA,85,15,NA,NA,"West Beach LOW 2016",NA,"0","3",NA,NA,NA,"West Beach","LOW",2016,"West Beach LOW 2016 6",75
"517","2016-06-06",7,28,"SS","KGJ",NA,100,NA,NA,NA,"West Beach LOW 2016",NA,NA,NA,NA,NA,NA,"West Beach","LOW",2016,"West Beach LOW 2016 7",133
"518","2016-06-06",8,30,"SS","KGJ",NA,55,45,NA,NA,"West Beach LOW 2016",NA,NA,"9",NA,NA,NA,"West Beach","LOW",2016,"West Beach LOW 2016 8",105
"519","2016-06-06",9,31,"SCL","SCL",NA,92,7,NA,NA,"West Beach LOW 2016",NA,NA,"5",1,NA,NA,"West Beach","LOW",2016,"West Beach LOW 2016 9",126
"520","2016-06-06",10,32,"SCL","SCL",NA,80,15,NA,NA,"West Beach LOW 2016",NA,NA,NA,5,NA,NA,"West Beach","LOW",2016,"West Beach LOW 2016 10",126
"521","2016-06-06",1,1,"SS","KJ",NA,94,NA,NA,NA,"West Beach MID 2016",NA,NA,NA,6,NA,NA,"West Beach","MID",2016,"West Beach MID 2016 1",171
"522","2016-06-06",2,3,"SCL","SCL",NA,78,22,NA,NA,"West Beach MID 2016",NA,"0.5","3",NA,NA,NA,"West Beach","MID",2016,"West Beach MID 2016 2",219
"523","2016-06-06",3,8,"SCL","SCL",NA,74,24,NA,NA,"West Beach MID 2016",NA,NA,"7",2,NA,NA,"West Beach","MID",2016,"West Beach MID 2016 3",173
"524","2016-06-06",4,9,"SCL","SCL",NA,66,26,NA,NA,"West Beach MID 2016",NA,"0.5",NA,8,NA,NA,"West Beach","MID",2016,"West Beach MID 2016 4",165
"525","2016-06-06",5,17,"SS","KJ",NA,99,NA,NA,NA,"West Beach MID 2016",NA,NA,NA,1,NA,NA,"West Beach","MID",2016,"West Beach MID 2016 5",174
"526","2016-06-06",6,32,"SS","KJ",NA,100,NA,NA,NA,"West Beach MID 2016",NA,NA,NA,NA,NA,NA,"West Beach","MID",2016,"West Beach MID 2016 6",203
"527","2016-06-06",7,33,"SS","KJ",NA,95,NA,NA,NA,"West Beach MID 2016",NA,NA,NA,5,NA,NA,"West Beach","MID",2016,"West Beach MID 2016 7",206
"528","2016-06-06",8,38,"SCL","SCL",NA,92,4,NA,NA,"West Beach MID 2016",NA,NA,"0.5",4,NA,NA,"West Beach","MID",2016,"West Beach MID 2016 8",181
"529","2016-06-06",9,41,"SS","KJ",NA,57,43,NA,NA,"West Beach MID 2016",NA,NA,NA,NA,NA,NA,"West Beach","MID",2016,"West Beach MID 2016 9",205
"530","2016-06-06",10,42,"SCL","SCL",NA,100,NA,NA,NA,"West Beach MID 2016",NA,NA,NA,NA,NA,NA,"West Beach","MID",2016,"West Beach MID 2016 10",259
"531","2016-06-06",1,2,"SS","KGJ",NA,91,6,NA,NA,"West Beach HIGH 2016",NA,"2",NA,1,NA,NA,"West Beach","HIGH",2016,"West Beach HIGH 2016 1",253
"532","2016-06-06",2,3,"SS","KGJ",NA,90,7,NA,NA,"West Beach HIGH 2016",NA,NA,NA,3,NA,NA,"West Beach","HIGH",2016,"West Beach HIGH 2016 2",257
"533","2016-06-06",3,6,"PTM","AM",NA,33,31,NA,NA,"West Beach HIGH 2016",NA,"2","34",NA,NA,NA,"West Beach","HIGH",2016,"West Beach HIGH 2016 3",242
"535","2016-06-06",5,8,"SS","KGJ",NA,95,3,NA,NA,"West Beach HIGH 2016",NA,"3","8",2,NA,NA,"West Beach","HIGH",2016,"West Beach HIGH 2016 5",238
"536","2016-06-06",6,9,"PTM","AM",NA,70,26,NA,NA,"West Beach HIGH 2016",NA,"1","4",3,NA,NA,"West Beach","HIGH",2016,"West Beach HIGH 2016 6",247
"537","2016-06-06",7,16,"SCL","SCL",NA,71,27,NA,NA,"West Beach HIGH 2016",NA,"1","0",2,NA,NA,"West Beach","HIGH",2016,"West Beach HIGH 2016 7",260
"538","2016-06-06",8,24,"SS","KGJ",NA,93,NA,NA,NA,"West Beach HIGH 2016",NA,NA,NA,7,NA,NA,"West Beach","HIGH",2016,"West Beach HIGH 2016 8",227
"539","2016-06-06",9,41,"SS","KGJ",NA,100,NA,NA,NA,"West Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2016,"West Beach HIGH 2016 9",347
"540","2016-06-06",10,42,"SS","KGJ",NA,100,NA,NA,NA,"West Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2016,"West Beach HIGH 2016 10",352
"541","2016-06-07",1,2,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach LOW 2016",NA,"5",NA,NA,NA,NA,"Fifth Beach","LOW",2016,"Fifth Beach LOW 2016 1",152
"542","2016-06-07",2,5,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach LOW 2016",NA,">25","15",NA,NA,NA,"Fifth Beach","LOW",2016,"Fifth Beach LOW 2016 2",138
"543","2016-06-07",3,8,"SS","Andrew",100,NA,NA,NA,NA,"Fifth Beach LOW 2016",NA,"15","3",NA,NA,NA,"Fifth Beach","LOW",2016,"Fifth Beach LOW 2016 3",115
"544","2016-06-07",4,14,"SS","Andrew",100,NA,NA,NA,NA,"Fifth Beach LOW 2016",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW",2016,"Fifth Beach LOW 2016 4",147
"545","2016-06-07",5,15,"SS","Andrew",100,NA,NA,NA,NA,"Fifth Beach LOW 2016",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW",2016,"Fifth Beach LOW 2016 5",136
"546","2016-06-07",6,16,"PTM","KGJ",100,NA,NA,NA,NA,"Fifth Beach LOW 2016",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW",2016,"Fifth Beach LOW 2016 6",152
"547","2016-06-07",7,18,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach LOW 2016",NA,NA,"4",NA,NA,NA,"Fifth Beach","LOW",2016,"Fifth Beach LOW 2016 7",207
"548","2016-06-07",8,20,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach LOW 2016",NA,NA,"1",NA,NA,NA,"Fifth Beach","LOW",2016,"Fifth Beach LOW 2016 8",204
"549","2016-06-07",9,21,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach LOW 2016",NA,NA,"0.5",NA,NA,NA,"Fifth Beach","LOW",2016,"Fifth Beach LOW 2016 9",228
"550","2016-06-07",10,24,"SS","Andrew",100,NA,NA,NA,NA,"Fifth Beach LOW 2016",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW",2016,"Fifth Beach LOW 2016 10",211
"551","2016-06-07",1,1,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach MID 2016",NA,"12","5",NA,NA,NA,"Fifth Beach","MID",2016,"Fifth Beach MID 2016 1",252
"552","2016-06-07",2,4,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach MID 2016",NA,NA,"27",NA,NA,NA,"Fifth Beach","MID",2016,"Fifth Beach MID 2016 2",221
"553","2016-06-07",3,6,"SS","Andrew",100,NA,NA,NA,NA,"Fifth Beach MID 2016",NA,"10","3",NA,NA,NA,"Fifth Beach","MID",2016,"Fifth Beach MID 2016 3",203
"554","2016-06-07",4,9,"SS","Andrew",100,NA,NA,NA,NA,"Fifth Beach MID 2016",NA,"3","8",NA,NA,NA,"Fifth Beach","MID",2016,"Fifth Beach MID 2016 4",203
"555","2016-06-07",5,11,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach MID 2016",NA,NA,"2",NA,NA,NA,"Fifth Beach","MID",2016,"Fifth Beach MID 2016 5",221
"556","2016-06-07",6,14,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach MID 2016",NA,NA,"2",NA,NA,NA,"Fifth Beach","MID",2016,"Fifth Beach MID 2016 6",224
"557","2016-06-07",7,17,"SS","Andrew",100,NA,NA,NA,NA,"Fifth Beach MID 2016",NA,NA,"4",NA,NA,NA,"Fifth Beach","MID",2016,"Fifth Beach MID 2016 7",210
"558","2016-06-07",8,20,"SS","Andrew",100,NA,NA,NA,NA,"Fifth Beach MID 2016",NA,"5","4",NA,NA,NA,"Fifth Beach","MID",2016,"Fifth Beach MID 2016 8",231
"559","2016-06-07",9,23,"PTM","PTM",100,NA,NA,NA,NA,"Fifth Beach MID 2016",NA,NA,NA,NA,NA,NA,"Fifth Beach","MID",2016,"Fifth Beach MID 2016 9",242
"560","2016-06-07",10,24,"PTM","PTM",100,NA,NA,NA,NA,"Fifth Beach MID 2016",NA,NA,NA,NA,NA,NA,"Fifth Beach","MID",2016,"Fifth Beach MID 2016 10",244
"561","2016-06-07",1,3,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach HIGH 2016",NA,NA,"0.5",NA,NA,NA,"Fifth Beach","HIGH",2016,"Fifth Beach HIGH 2016 1",345
"562","2016-06-07",2,5,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2016,"Fifth Beach HIGH 2016 2",370
"563","2016-06-07",3,8,"SS","Andrew",100,NA,NA,NA,NA,"Fifth Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2016,"Fifth Beach HIGH 2016 3",326
