date,temp_pine,temp_mcinnes,temp_addenbroke,sal_pine,sal_mcinnes,sal_addenbroke,pca1,pca2
1987-03-02,8.2,6.8,-0.5,30.8,30.3,NA,-2.0440708069076807,0.5728393793883166
1987-03-03,8.2,7.2,2,30.6,30.3,NA,-1.631230727843745,0.17657726568935955
1987-03-04,8.1,8,7.5,30.7,30.4,NA,-0.7854893030716169,-0.7511070251348405
1987-03-05,8.5,8.5,8,30.6,30.7,NA,-0.4304585134764741,-0.6077131404061138
1987-03-06,8.4,8.2,6,30.6,30.6,NA,-0.800801548787925,-0.34759534541090403
1987-03-07,8.6,8,4,30.7,30.3,NA,-1.0150344245453033,0.08162332903223538
1987-03-08,8.4,7.8,4,31,30.2,NA,-1.1490222337256575,-0.029798250229769303
1987-03-09,8.4,7.8,4.5,30.6,29.3,NA,-1.0844028395994538,-0.10826326874759161
1987-03-10,8.5,7.6,5,30.7,29,NA,-1.020096872207761,-0.12806473180202746
1987-03-11,8.2,7.6,5.5,30.4,28.9,NA,-1.0891518605274015,-0.37661488504524193
1987-03-12,8.3,7.9,5,30.3,28.6,NA,-1.0419057958469684,-0.24440758745133906
1987-03-13,8.4,7.7,6,30.2,28.1,NA,-0.912980434329072,-0.3426740690235972
1987-03-14,8.6,7.7,6,30.2,28.6,NA,-0.8238641793651766,-0.2292839792066697
1987-03-15,8.6,8,5.5,30.3,29.4,NA,-0.8211762421666922,-0.15377172652123156
1987-03-16,8.4,7.9,4,30.6,29.7,NA,-1.1265864566174277,-0.030782505507230704
1987-03-17,8.5,8,3.5,30.6,29.5,NA,-1.1242119461534543,0.10339330264159383
1987-03-18,8.9,8.4,2,30.8,29.4,NA,-1.050094510171356,0.5616315167190714
1987-03-19,8.9,8.4,3,30.8,29.8,NA,-0.9208557219189487,0.40470147968342673
1987-03-20,8.8,8.5,2,30.7,30.3,NA,-1.0722168605450744,0.503952216533146
1987-03-21,8.8,8.2,2,30.4,29.8,NA,-1.1395241918697627,0.5069049823655303
1987-03-22,8.6,8,4,30.7,29.4,NA,-1.0150344245453033,0.08162332903223538
1987-03-23,9,8,7,30.6,29.4,NA,-0.44908554986028926,-0.16238660244084227
1987-03-24,8.5,8.2,6.5,31,29.5,NA,-0.6916240271797736,-0.3693653190202626
1987-03-25,8.6,8.2,4,30.8,30.2,NA,-0.9701628703288443,0.07965481847731261
1987-03-26,8.8,7.8,2,30.7,30.2,NA,-1.2292673003026802,0.5108420034753757
1987-03-27,8.8,8,2.5,30.8,30.3,NA,-1.119776351960018,0.43040847440263075
1987-03-28,8.6,8.1,4,31.1,30.3,NA,-0.9925986474370737,0.08063907375477401
1987-03-29,9,8.1,4.5,31.2,29.5,NA,-0.7497467433830782,0.22895423487080782
1987-03-30,9.2,8.8,6,31.1,29.7,NA,-0.3097218662829655,0.10005948219203877
1987-03-31,9.3,9,5.5,30.7,29.1,NA,-0.28491157871076184,0.23325103506340303
1987-04-01,9.2,9,7.5,30.6,29.5,NA,-0.07099212968789573,-0.1373040839163508
1987-04-02,9.1,8.9,7.5,30.7,29.1,NA,-0.13798603427807282,-0.1930148735473532
1987-04-03,9.2,8.9,7.5,30.7,29.5,NA,-0.09342790679612502,-0.13631982863888953
1987-04-04,9,8.8,7.5,30.8,29.8,NA,-0.2049799388682498,-0.24872566317835576
1987-04-05,8.9,9,5.5,31,29.8,NA,-0.4631440886385536,0.006470855429546943
1987-04-06,8.9,8.8,7.5,31,29.7,NA,-0.2495380663501978,-0.30542070808681937
1987-04-07,8.9,8.8,6,30.8,29.8,NA,-0.44339624872880873,-0.07002565253335256
1987-04-08,9,8.8,4,30.6,29.5,NA,-0.6573156977516755,0.30052946644640033
1987-04-09,9,9,5.5,30.7,29.5,NA,-0.4185859611566058,0.0631659003380107
1987-04-10,9.1,8.6,4,30.4,29.7,NA,-0.657629124486187,0.35919302190978697
1987-04-11,9.1,8.8,4.5,30.6,30,NA,-0.5481381761435242,0.2787594928370419
1987-04-12,9.1,8.9,5,30.6,30.8,NA,-0.46108300490909115,0.19931021904175822
1987-04-13,8.9,8.8,6.5,30.4,30.8,NA,-0.3787768546026051,-0.1484906710511749
1987-04-14,9,8.8,6.5,30.7,31,NA,-0.3342187271206572,-0.09179562614271107
1987-04-15,8.7,8.8,3.5,30.7,31,NA,-0.8556094743237233,0.20890935023883023
1987-04-16,8.8,8.8,4.5,30.6,30.8,NA,-0.6818125585893675,0.10867435811165053
1987-04-17,9,8.4,1,30.4,30.7,NA,-1.1347751709418155,0.7752565986631796
1987-04-18,9,8.2,1,30.4,30.6,NA,-1.1796467251582745,0.7772251092181024
1987-04-19,8.9,8.2,2,30.7,30.4,NA,-1.094966064387815,0.563600027273994
1987-04-20,8.8,8.3,7,30.6,30.4,NA,-0.47089447349949615,-0.278729458090154
1987-04-21,8.9,8.7,3.5,30.8,30.3,NA,-0.7889289964680568,0.3232836953332203
1987-04-22,9,8.4,2.5,31,30,NA,-0.9409169885632043,0.5398615431097127
1987-04-23,9,8.3,3,30.8,29.5,NA,-0.8987333715452299,0.4623807798693519
1987-04-24,8.8,8.3,3.5,30.7,29.3,NA,-0.9232302323829217,0.27052567153460194
1987-04-25,8.8,8.4,4,30.6,29.3,NA,-0.8361750611484888,0.19107639773931837
1987-04-26,9,8.5,6,30.6,29.5,NA,-0.4661454525715494,-0.010377841792504694
1987-04-27,9.3,8.8,7.5,30.7,29.5,NA,-0.0713055564224058,-0.07864052845296345
1987-04-28,9,9,7,30.7,29.4,NA,-0.22472777877799482,-0.1722291552154562
1987-04-29,9.2,9.5,6.5,31,29.5,NA,-0.08805203239915589,0.014704676731986785
1987-04-30,9.1,9.5,8,31,29.7,NA,0.06124802249750742,-0.2773854237299439
1987-05-01,9,9.2,6,31.1,29.8,NA,-0.30909501281394347,-0.017267628734734326
1987-05-02,9,9.2,5.5,31.1,30,NA,-0.3737144069401471,0.06119738978308796
1987-05-03,8.9,9,5,31.1,30.6,NA,-0.5277634827647574,0.08493587394736928
1987-05-04,9.2,9.4,6,31.2,30.3,NA,-0.1751072036335889,0.09415395052727044
1987-05-05,9.6,9.8,6,31.2,29.8,NA,0.09286841472712062,0.31699710905128103
1987-05-06,10.1,10.4,7.5,31,30.2,NA,0.6441318971648476,0.3591717463753657
1987-05-07,9.8,10.4,8,31.1,29.4,NA,0.5750769088452082,0.11062159313215206
1987-05-08,9.7,10.8,9,31.2,29.3,NA,0.7495006780485848,-0.10694050992180282
1987-05-09,9.7,10.2,8.5,31.2,29.7,NA,0.5502666212730042,-0.022569959739212192
1987-05-10,9.6,10.4,7,31,29.8,NA,0.3567218656289045,0.15416154035086807
1987-05-11,9.7,10,9,30.8,30.3,NA,0.5700144611827492,-0.09906646770211171
1987-05-12,9.2,9.7,5,31,30.6,NA,-0.23703866056130823,0.24813122173053095
1987-05-13,9.2,9.6,6,31.2,30.6,NA,-0.1302356494171302,0.09218543997234768
1987-05-14,9.2,9.6,5,31.1,30.6,NA,-0.25947443766953754,0.24911547700799228
1987-05-15,9.4,9.5,5.5,31.4,30.6,NA,-0.12817456568766702,0.28502480358455995
1987-05-16,9.3,9.5,6.5,31.2,30.4,NA,-0.04349390491720737,0.07139972164045157
1987-05-17,9.7,9.8,6,31.5,30.2,NA,0.1374265422090685,0.37369215395974476
1987-05-18,9.7,10.4,6.5,31.4,30,NA,0.3366605989846487,0.2893216037771541
1987-05-19,9.9,10.2,7.5,31.5,29.8,NA,0.510144087984493,0.2477501671133609
1987-05-20,9.4,10.2,7.5,31.2,29.8,NA,0.2873534505747536,-0.035725057428958935
1987-05-21,9.6,10,7.5,31.2,30,NA,0.33159815132219034,0.07963354294289135
1987-05-22,9.6,10.1,7,31.2,30,NA,0.28941453430421604,0.15711430618325226
1987-05-23,9.6,10.4,7.5,31.2,30,NA,0.4213412597551081,0.07569652183304582
1987-05-24,9.7,10.2,8.5,31,30,NA,0.5502666212730042,-0.022569959739212192
1987-05-25,9.6,10.2,8.5,31.1,30.3,NA,0.5057084937910564,-0.07926500464767605
1987-05-26,9.7,10.4,9.5,31.1,30.3,NA,0.7243769637418707,-0.1814685073297795
1987-05-27,9.8,10.3,9,30.8,30.3,NA,0.6818799199893862,-0.0453241886260311
1987-05-28,9.8,10.5,8.5,31,30.4,NA,0.6621320800796412,0.03117231933686836
1987-05-29,9.4,10.5,8,30.8,30.7,NA,0.41928017602564577,-0.11714284177916542
1987-05-30,9.2,10.5,9,31,30.8,NA,0.4594027093141568,-0.38746296863173846
1987-05-31,9.2,10.5,7.5,31.1,31,NA,0.2655445269355458,-0.15206791307827167
1987-06-01,9,10.4,7.5,31.1,31,NA,0.153992494863421,-0.26447374761773784
1987-06-02,9.2,10,7.5,31.2,30.6,NA,0.15336564139439862,-0.14714663669096473
1987-06-03,9.5,10.8,10,31.6,30.8,NA,0.7896232113370969,-0.377260636774375
1987-06-04,9.5,11,9.5,31.5,30.2,NA,0.7698753714273517,-0.30076412881147546
1987-06-05,9.8,10.8,7.5,30.4,29.9,NA,0.6002006231519224,0.1851495905401288
1987-06-06,10.4,11,5.5,30.3,29.9,NA,0.6539433657552537,0.837211423507279
1987-06-07,10.5,11.6,8,30.6,29.8,NA,1.1562131265175961,0.49567584416186283
1987-06-08,10.3,11.8,9.5,31.1,30.2,NA,1.3058266081487708,0.14492218823654565
1987-06-09,10,11.6,8.5,30.8,30,NA,0.9980418832340605,0.13373560110172067
1987-06-10,9.9,11.4,8.5,31,30.2,NA,0.9086122015356539,0.07900906674817962
1987-06-11,9.8,10.9,10.5,30.7,30.3,NA,1.0103527650173736,-0.28662477584426616
1987-06-12,9.6,10.5,10.5,30.6,30.6,NA,0.8314934016205595,-0.39607784455134926
1987-06-13,9.8,11.2,9,31.1,30.6,NA,0.8838019139634509,-0.054182486123183576
1987-06-14,10,11.6,8,31.2,30.3,NA,0.9334224891078569,0.21220061961954298
1987-06-15,10,11.6,8.5,31.2,29.7,NA,0.9980418832340605,0.13373560110172067
1987-06-16,10,12.2,7.5,30.8,27.8,NA,1.0034177576310297,0.284760106472597
1987-06-17,9.9,11.7,8,31.1,28.4,NA,0.9113001387341383,0.15452131943361777
1987-06-18,9.9,12.2,11,31.2,28.2,NA,1.4111953890325073,-0.3211900680606227
1987-06-19,9.9,12.2,10,31.4,28.8,NA,1.2819566007801,-0.16426003102497827
1987-06-20,9.8,12.3,11,31.1,28.4,NA,1.3890730386587893,-0.3788693682465478
1987-06-21,10,12.2,9.5,30.7,30.2,NA,1.2618953341358445,-0.029099967598692166
1987-06-22,9.9,12,9,31,30.3,NA,1.1078462583112338,-0.005361483434410922
1987-06-23,10,12.1,10,31.1,29.4,NA,1.3040789511538187,-0.10658073083905309
1987-06-24,10.2,12.4,9.5,31,29.5,NA,1.3958831433161991,0.08232161166331256
1987-06-25,10.2,13,10.5,30.8,29.3,NA,1.6597365942179827,-0.0805139570371003
1987-06-26,10.6,13.2,10.5,30.8,29.1,NA,1.882840658362233,0.14429771204183317
1987-06-27,10.6,13.5,13,31.1,29,NA,2.2732449603179403,-0.25098014637966237
1987-06-28,10,13.2,12,31.1,29.3,NA,1.8093500758491572,-0.43126761296241767
1987-06-29,10,13.2,11.5,30.8,29.3,NA,1.7447306817229533,-0.3528025944445952
1987-06-30,9.9,12.8,13,31,29.5,NA,1.804287628186699,-0.6409556737966803
1987-07-01,10,11.9,13,30.8,29.8,NA,1.6469237616945818,-0.5754023313910639
1987-07-02,10.2,13,11.5,31,28.9,NA,1.7889753824703902,-0.23744399407274486
1987-07-03,10.4,12.8,11,31.1,28.9,NA,1.768600689091624,-0.04362037518307116
1987-07-04,10.4,12.6,12.5,31.1,29.1,NA,1.917587317253776,-0.2770469201816155
1987-07-05,10.7,12.8,11,30.8,29,NA,1.9022750715374672,0.12646475954232
1987-07-06,10.9,12.4,10,30.6,29.9,NA,1.772409429816038,0.4007219075047387
1987-07-07,10.2,12.2,11.5,30.7,30.8,NA,1.6094891656045545,-0.22956995185305376
1987-07-08,10.1,12.2,10,30.8,29.5,NA,1.3710728557439955,-0.05086994120805069
1987-07-09,10.3,12.4,10,31,29.9,NA,1.505060664924351,0.06055163805395505
1987-07-10,11,12.4,11,30.7,30.3,NA,1.9462063455503935,0.3004869153775582
1987-07-11,10.6,12.6,12,30.9,29.5,NA,1.9420841780914682,-0.08519181184686553
1987-07-12,11,13,12,31.1,29.4,NA,2.2100597964521773,0.13765134667714507
1987-07-13,11,12.6,13,30.7,29.5,NA,2.2495554762716665,-0.015341669248653784
1987-07-14,10.5,13,11.5,31.1,30.2,NA,1.9226497649162342,-0.06735885934735256
1987-07-15,10.3,12.6,10,31.2,30.6,NA,1.5499322191408098,0.05858312749903225
1987-07-16,10.2,12.8,10.5,31.5,30.3,NA,1.614865040001524,-0.07854544648217754
1987-07-17,10,12.8,12,31.6,31,NA,1.7196069674162395,-0.42733059185257205
1987-07-18,10.4,13,14.5,31.2,30.7,NA,2.2658080021915086,-0.5948440153627501
1987-07-19,10.3,12.6,13,31.2,30.8,NA,1.9376485838980317,-0.4122069836079014
1987-07-20,10.6,12.6,13,31.2,30.7,NA,2.0713229663438755,-0.24212184888251
1987-07-21,10.7,13,12.5,31.2,29.3,NA,2.141004808132537,-0.11089880656606971
1987-07-22,11,13.2,12,31.1,29.9,NA,2.254931350668636,0.13568283612222234
1987-07-23,11,13,13,31.5,30,NA,2.3392985847045846,-0.019278690358499294
1987-07-24,11.8,13,12,30.8,30.7,NA,2.566524816307761,0.5912117059448573
1987-07-25,11.4,13.2,12,31.1,29.9,NA,2.4331638605964283,0.3624630157560783
1987-07-26,11,13,12,31.1,29.5,NA,2.2100597964521773,0.13765134667714507
1987-07-27,11,13.2,12,31,30,NA,2.254931350668636,0.13568283612222234
1987-07-28,11.3,13.4,11.5,31.1,30.6,NA,2.3688578932047353,0.3822644788105142
1987-07-29,11.2,13.6,11,31.1,29.7,NA,2.3045519258130422,0.40206594186494893
1987-07-30,11.4,13.6,11,31,31.1,NA,2.3936681807769387,0.5154560316818775
1987-07-31,10.8,13.6,11,30.8,30,NA,2.126319415885251,0.17528576223109388
1987-08-01,10.7,13.6,11,30.7,29.9,NA,2.081761288403302,0.11859071732262888
1987-08-02,10.5,13.6,11.5,31.1,30.4,NA,2.0572644275656105,-0.07326439101212086
1987-08-03,11.2,13.8,13,30.8,29.7,NA,2.607901056534316,0.08623735723873698
1987-08-04,11.1,13.2,13,30.7,30.3,NA,2.428728266402991,0.035447843995041445
1987-08-05,11.8,13.2,13.5,30.6,30.7,NA,2.8052545529028308,0.35384813983646796
1987-08-06,11.2,13.4,13,30.8,31.1,NA,2.5181579481013983,0.09017437834858257
1987-08-07,10.3,13,12.5,31.1,30.6,NA,1.962772298204746,-0.3376789861999247
1987-08-08,10.1,13,12,31.4,30.2,NA,1.8090366491146457,-0.3726040574990311
1987-08-09,10,13.2,11.5,31.5,30.7,NA,1.7447306817229533,-0.3528025944445952
1987-08-10,10.2,13.4,10,31.5,31.1,NA,1.6848603085246967,-0.005985959629123577
1987-08-11,10.4,13.4,11.5,31.2,31.4,NA,1.967834745867204,-0.12799092536566192
1987-08-12,10.5,13,12,31,31.6,NA,1.9872691590424374,-0.14582387786517492
1987-08-13,9.8,13.4,12,30.6,31,NA,1.7651053751017203,-0.5466262133342678
1987-08-14,9.8,13.6,11,30.6,30.8,NA,1.680738141065772,-0.39166468685354594
1987-08-15,10.1,13.6,12,30.8,30.2,NA,1.9436513117640228,-0.3785095891637994
1987-08-16,10,13.6,12,31.1,30.4,NA,1.899093184282075,-0.4352046340722631
1987-08-17,10.2,13.6,9,31.4,31.1,NA,1.6004930744887482,0.1489755668515983
1987-08-18,10.3,13.4,12,31.2,31.2,NA,1.9878960125114602,-0.2631509887919481
1987-08-19,10.6,13,11,31,31.1,NA,1.902588498271978,0.0678012040789337
1987-08-20,10.6,12.8,10,31.1,30.8,NA,1.7284781558031121,0.22669975166950096
1987-08-21,10.8,12.8,9.5,31.2,30.6,NA,1.7529750166408051,0.4185548600042518
1987-08-22,10.7,12.6,10.5,31.2,31.4,NA,1.7927841231948047,0.20689828861506496
1987-08-23,10.9,12.6,12,31,31,NA,2.0757585605373117,0.08489332287852672
1987-08-24,11.1,13,12.5,31,31.2,NA,2.3192373180603285,0.11588137306778647
1987-08-25,10.9,12.8,11.5,30.6,30.8,NA,2.056010720627567,0.16138983084142627
1987-08-26,10.7,13,13,31,30.7,NA,2.2056242022587407,-0.189363825083892
1987-08-27,10.6,13.2,13,31.1,31,NA,2.2059376289932513,-0.24802738054727833
1987-08-28,10.4,13.2,11,31.4,31.5,NA,1.8583437975245416,-0.04755739629291674
1987-08-29,10,13,12.5,31.4,31,NA,1.829097915758902,-0.5077641209253171
1987-08-30,10.1,12.8,13.5,31.4,31.2,NA,1.958023277276798,-0.6060306024975751
1987-08-31,10.6,13,14,31.5,30.7,NA,2.2903048630292004,-0.4029889070280002
1987-09-01,10.2,12.8,13,31,31.5,NA,1.9379620106325426,-0.47087053907128884
1987-09-02,10.2,13,12,31.1,31.4,NA,1.8535947765965939,-0.3159090125905673
1987-09-03,9.9,13.2,11.5,31.4,30.7,NA,1.7001725542410053,-0.40949763935305894
1987-09-04,9.8,13,12,31.1,31,NA,1.6753622666688028,-0.5426891922244224
1987-09-05,10,12.8,11,31.4,31.4,NA,1.5903681791638322,-0.27040055481692726
1987-09-06,10,12.8,11.5,31.5,31,NA,1.6549875732900359,-0.34886557333474966
1987-09-07,9.9,12.8,10,31.6,27.6,NA,1.416571263429477,-0.17016556268974656
1987-09-08,9.9,12.8,11,31.5,30.6,NA,1.5458100516818842,-0.3270955997253911
1987-09-09,9.8,12.8,11.5,31.5,31.4,NA,1.5658713183261403,-0.46225566315167715
1987-09-10,10,12.8,10.5,31.6,31,NA,1.5257487850376286,-0.19193553629910504
1987-09-11,9.7,12.6,11,31.8,30.8,NA,1.4118222425015292,-0.43851717898739684
1987-09-12,9.5,12.8,10.5,31.8,31.5,NA,1.302958147627889,-0.47541076084142503
1987-09-13,9.4,12.2,7,31.8,30.6,NA,0.6714495986131384,0.023054855539635658
1987-09-14,9.4,11.8,10.5,31.6,31.2,NA,1.0340422490636467,-0.5222632529752748
1987-09-15,10,11.8,9.5,31.6,31.5,NA,1.1721522257029269,-0.025162946488846642
1987-09-16,10.5,12,9.5,31.6,31.4,NA,1.4398144173291252,0.2563437674985505
1987-09-17,10.8,11.8,10.5,31.6,31.8,NA,1.6578560338109176,0.271467375743221
1987-09-18,10.6,11.8,10,31.8,31.5,NA,1.5041203847208178,0.23654230444411486
1987-09-19,10.7,11.8,11.5,31.9,31.6,NA,1.742536694581376,0.05784229379911151
1987-09-20,10.8,11.7,12,31.5,31.6,NA,1.8292784390812993,0.03705657546721552
1987-09-21,11.5,12,13,31.4,31.1,NA,2.3377314510320297,0.2740390869584341
1987-09-22,12.2,12.2,10,31.5,30.4,NA,2.306793532864901,1.1397260018696929
1987-09-23,12.3,12.2,11,31.4,29.7,NA,2.480590448599257,1.0394910097425125
1987-09-24,11.8,12.4,9,31.8,28.9,NA,2.0441937889011625,1.0679073487165593
1987-09-25,11.1,12.5,9.5,31.6,28,NA,1.8193420677619594,0.5915927605620271
1987-09-26,11,12,9,31.6,29.9,NA,1.5979856606126608,0.6182840105586928
1987-09-27,10.1,12,10,31.6,30.3,NA,1.326201301527537,-0.04890143065312795
1987-09-28,10,11.8,11,31.9,31,NA,1.366010408081538,-0.2605580020423135
1987-09-29,10.4,12,11,31.6,29.1,NA,1.5891144722257884,-0.03574633296338009
1987-09-30,10.5,12.4,10.5,31.5,27.6,NA,1.65879631401445,0.09547670935306038
1987-10-01,10.5,13,10.5,31.6,27.7,NA,1.7934109766638267,0.08957117768829204
1987-10-02,10.5,11.9,12,31.6,30,NA,1.7404756108519142,-0.13499706981309964
1987-10-03,10.5,11.5,9.5,31.8,30,NA,1.3276355317879778,0.2612650438858575
1987-10-04,11,11.2,7.5,31.6,30.2,NA,1.224641261368214,0.8615531083318507
1987-10-05,11.4,11.3,9,31.9,29.8,NA,1.619167730782847,0.8519539771347785
1987-10-06,11.4,11.7,8,31.6,29,NA,1.5796720509633573,1.0049469930605772
1987-10-07,11.3,12,10,31.5,28.8,NA,1.8608988313109123,0.6314391082484404
1987-10-08,10.4,11.8,7,31.4,28.9,NA,1.0272877649997,0.5939423257341211
1987-10-09,10.3,11.4,7.5,31.4,28.9,NA,0.9576059232110384,0.4627192834176803
1987-10-10,10.3,11.4,7,31.8,28.9,NA,0.8929865290848347,0.5411843019355026
1987-10-11,10.3,11.4,7,31.6,28.9,NA,0.8929865290848347,0.5411843019355026
1987-10-12,10.3,11,8.5,31.9,29.3,NA,0.997101603030528,0.30972626749188126
1987-10-13,10,10.6,6.5,31.2,29.9,NA,0.5152065356469515,0.4574382279476238
1987-10-14,10,10.7,6.5,31.8,29.9,NA,0.5376423127551809,0.4564539726701623
1987-10-15,10,11,8,31.8,30,NA,0.7988078264584803,0.2181061512843113
1987-10-16,10,10.8,7.5,31.6,30.3,NA,0.6893168781158179,0.2985396803570564
1987-10-17,10,10.7,5,31.4,29.4,NA,0.3437841303765697,0.6918490282236293
1987-10-18,9.8,10.4,6,31,29,NA,0.31659933234039345,0.42448166720344127
1987-10-19,9.8,10,6,31.4,29.4,NA,0.2268562239074757,0.4284186883132868
1987-10-20,9.8,10.2,6,31.4,29.5,NA,0.27172777812393434,0.426450177758364
1987-10-21,9.5,10,6,31.4,29.5,NA,0.09318184146163166,0.2583335535878945
1987-10-22,9.5,9.8,4,31.4,29.4,NA,-0.21016728925964168,0.5741621382141063
1987-10-23,9.5,10,7,31.8,29.4,NA,0.22242062971403906,0.10140351655224991
1987-10-24,9.3,10,7.5,31.6,29.7,NA,0.19792376887634722,-0.09045159178249998
1987-10-25,9.6,10,7.5,31.6,30.2,NA,0.33159815132219034,0.07963354294289135
1987-10-26,9.5,10,5.5,31.9,30.7,NA,0.028562447335427982,0.33679857210571673
1987-10-27,9.3,11.2,8,32.1,31.4,NA,0.531772488301304,-0.1807276736298589
1987-10-28,9.1,11.6,9.5,31.2,32.3,NA,0.7262575241489365,-0.5334498401101
1987-10-29,9.3,11.6,11,31.6,31.8,NA,1.0092319614914436,-0.6554548058466381
1987-10-30,10,11.4,10.5,31.5,31.4,NA,1.2116479055224163,-0.1781559624146457
1987-10-31,10.1,10.8,7,31.4,31.1,NA,0.6692556114715619,0.4336997437833425
1987-11-01,10.2,10.2,6,31.4,28,NA,0.44996028805172544,0.6532303573922191
1987-11-02,10.2,10.2,4,31.4,28.5,NA,0.19148271154691066,0.9670904314635085
1987-11-03,10.2,10.2,7.5,31.8,28.6,NA,0.6438184704303366,0.41783530183875234
1987-11-04,10,10.2,9.5,31.4,27.3,NA,0.8131797919712556,-0.009414862049464385
1987-11-05,10,10.5,8.5,31.5,30.2,NA,0.7512483350435368,0.14456240915379598
1987-11-06,9.8,10.2,7.5,31.8,28.4,NA,0.46558596050254536,0.1910551222048971
1987-11-07,9.8,10,8.5,31.8,26.8,NA,0.5499531945384941,0.036093595724175295
1987-11-08,9.5,10,12,31.8,27.4,NA,0.8686145709760759,-0.683246668625973
1987-11-09,9.8,10,10.5,31.8,28,NA,0.8084307710433087,-0.2777664783471137
1987-11-10,10.7,10,8.5,31.5,29,NA,0.9509763418760244,0.5463489999003502
1987-11-11,10.9,10.2,8,31.6,29.9,NA,1.0203447569301756,0.7362355976801782
1987-11-12,11.4,10.5,7,31.6,31,NA,1.1812039374121968,1.1736880934257587
1987-11-13,11.2,9.8,5,31.2,28.8,NA,0.6765596661858797,1.381047864622349
1987-11-14,11.2,9.7,4,31.5,28.5,NA,0.5248851008252424,1.5389621569354552
1987-11-15,11.1,9.5,2,31.9,27.1,NA,0.1769778426220216,1.798095696653203
1987-11-16,10.9,8.8,0,31.6,26,NA,-0.32766642860429535,2.005455467849795
1987-11-17,10.8,8.4,2,31.5,26.7,NA,-0.20349008801434534,1.638837369979887
1987-11-18,10,8.2,4,31.2,25.9,NA,-0.34634908558157346,0.8733854471958087
1987-11-19,9.4,8.8,7.5,31.2,26.7,NA,-0.026747428940458267,-0.021945483544499482
1987-11-20,9.4,9,4.5,31.4,28.1,NA,-0.36959223948122155,0.44687611700751145
1987-11-21,9.3,9.1,4.5,31.4,28.8,NA,-0.39171458985493984,0.3891968168215863
1987-11-22,9.5,9.4,4.5,31.2,29.7,NA,-0.23529100356635585,0.4996341408061296
1987-11-23,9.1,9.5,5,31.2,30,NA,-0.32646834225971466,0.19340468737698988
1987-11-24,9.3,10,4,31.1,31,NA,-0.2544119900070786,0.4588035378422561
1987-11-25,9.2,9.2,4,31.2,29.4,NA,-0.4784563343548628,0.4099825351534824
1987-11-26,9.1,9.8,8,31,29.7,NA,0.1285553538221959,-0.2803381895623281
1987-11-27,9.3,9.7,7,31.1,29.9,NA,0.06599704342545505,-0.009033807432293513
1987-11-28,9.3,9.2,6,31.4,28.8,NA,-0.1754206303680995,0.15281750599065796
1987-11-29,9,8.8,3.5,31.2,28,NA,-0.7219350918778792,0.3789944849642226
1987-11-30,9,8.5,6.5,31.5,26.3,NA,-0.4015260584453457,-0.08884286031032697
1987-12-01,8.8,9.2,5.5,31,29.7,NA,-0.4628306619040426,-0.05219270003383962
1987-12-02,8.9,9.8,3.5,31.2,30.7,NA,-0.5421354482775326,0.31245688728114496
1987-12-03,9,8.8,4,31,28.5,NA,-0.6573156977516755,0.30052946644640033
1987-12-04,9,8.7,1,31,28.5,NA,-1.0674678396171273,0.7723038328307954
1987-12-05,9,8.7,1.5,30.9,28.8,NA,-1.0028484454909237,0.6938388143129732
1987-12-06,9,8.4,6,30.8,29.4,NA,-0.48858122967977874,-0.009393586515043276
1987-12-07,8.7,9.1,5.5,30.8,29.8,NA,-0.5298245664942205,-0.10790348966484302
1987-12-08,8.8,9.2,6,31,30,NA,-0.39821126777783894,-0.1306577185516619
1987-12-09,8.9,9.6,5,31,31.5,NA,-0.3931488201153808,0.07903034228260096
1987-12-10,8.9,9,3.5,31.1,31.2,NA,-0.7216216651433682,0.320330929500836
1987-12-11,8.8,8.8,2,31,30.2,NA,-1.0049095292203858,0.5009994507007619
1987-12-12,8.6,8.4,1,31,29.4,NA,-1.3130076808696074,0.5484764190293234
1987-12-13,8.6,8.5,0,31,29.4,NA,-1.4198106920137854,0.7044222007875071
1987-12-14,8.6,8.8,0.5,31,29.8,NA,-1.2878839665628932,0.6230044164373002
1987-12-15,8.5,8.2,0.5,31.2,29.5,NA,-1.4670567566942176,0.5722149031936049
1987-12-16,8.8,7.8,1,31.1,29,NA,-1.3585060885550875,0.6677720405110203
1987-12-17,8.6,7.4,-1,31.1,28.8,NA,-1.7958430284567164,0.8721790458752264
1987-12-18,8.9,7.4,1.5,31.4,28.8,NA,-1.339071675379854,0.6499390880115076
1987-12-19,8.6,7.6,2.5,31.1,29.1,NA,-1.298635715356832,0.3209554056955478
1987-12-20,8.3,7.6,3,31,29.9,NA,-1.3676907036764712,0.07240525245233427
1987-12-21,8.3,7.8,1,30.8,30.6,NA,-1.581296725964827,0.38429681596870047
1987-12-22,8.3,8.3,0,30.8,30,NA,-1.5983566286760873,0.5363055766170384
1987-12-23,8.3,7.8,-0.5,30.7,29.7,NA,-1.7751549083434381,0.6196918715221674
1987-12-24,8.4,7.4,0,31,29.1,NA,-1.7557204951682044,0.6018589190226546
1987-12-25,8.3,7.8,1,30.8,29.5,NA,-1.581296725964827,0.38429681596870047
1987-12-26,8.1,8.4,3.5,31.1,30.3,NA,-1.2127013476483282,-0.12732389810210776
1987-12-27,8.2,8,4.5,31,29.8,NA,-1.1286475403468914,-0.22362186911944293
1987-12-28,8.4,7.6,3,31,29.3,NA,-1.3231325761945236,0.12910029736079803
